ts,open,high,low,close
2025-10-08 13:35:00,64727.6814,64874.6677,64483.3824,64497.1209
2025-10-08 13:40:00,64495.331,64936.9914,64472.8884,64927.5525
2025-10-08 13:45:00,64934.596,64934.596,64735.1231,64801.0422
2025-10-08 13:50:00,64803.0111,65003.745,64758.3328,64943.7328
2025-10-08 13:55:00,64941.9175,65099.4227,64916.0735,65082.6088
2025-10-08 14:00:00,65078.5212,65254.1103,64869.6593,64925.2336
2025-10-08 14:05:00,64925.9773,65039.5221,64798.2284,65013.8906
2025-10-08 14:10:00,65021.526,65184.7817,64945.7853,65096.9131
2025-10-08 14:15:00,65099.25,65316.3046,65092.708,65209.1497
2025-10-08 14:20:00,65200.7259,65308.1168,65029.2701,65099.8457
2025-10-08 14:25:00,65116.3379,65137.0122,64865.3175,64907.9589
2025-10-08 14:30:00,64904.4675,65002.8222,64793.5966,64986.5345
2025-10-08 14:35:00,64982.3177,65316.876,64982.3177,65073.8803
2025-10-08 14:40:00,65080.0721,65284.1468,64998.5394,65205.85
2025-10-08 14:45:00,65206.8166,65427.4204,65197.0257,65318.6832
2025-10-08 14:50:00,65322.3124,65509.8199,65292.5222,65505.1825
2025-10-08 14:55:00,65500.3554,65615.2331,65435.3148,65513.0495
2025-10-08 15:00:00,65529.773,65588.5148,65425.3831,65495.5479
2025-10-08 15:05:00,65498.1078,65601.1407,65253.659,65278.9496
2025-10-08 15:10:00,65275.6492,65413.8333,65267.6084,65339.8468
2025-10-08 15:15:00,65327.4057,65655.5518,65327.4057,65647.2046
2025-10-08 15:20:00,65668.3386,65891.2486,65634.2115,65817.597
2025-10-08 15:25:00,65842.7854,66103.7775,65807.0456,66056.7607
2025-10-08 15:30:00,66054.7192,66237.96,66026.9665,66150.9343
2025-10-08 15:35:00,66142.3254,66445.5022,66142.3254,66393.6679
2025-10-08 15:40:00,66388.4246,66480.2302,66273.5046,66299.8625
2025-10-08 15:45:00,66310.8884,66636.522,66274.8836,66636.522
2025-10-08 15:50:00,66637.7162,66664.7596,66342.1303,66390.2771
2025-10-08 15:55:00,66404.4852,66531.8505,66323.5146,66523.4613
2025-10-08 16:00:00,66543.7972,66746.3201,66489.2392,66611.7231
2025-10-08 16:05:00,66605.8316,66627.0423,66347.6535,66405.4854
2025-10-08 16:10:00,66401.5686,66401.5686,65912.6615,66079.7327
2025-10-08 16:15:00,66092.3623,66143.3477,66015.6407,66065.2558
2025-10-08 16:20:00,66067.4125,66204.0717,65976.5093,66048.6908
2025-10-08 16:25:00,66056.6212,66305.9874,66055.0518,66176.6461
2025-10-08 16:30:00,66180.3255,66300.4914,66119.8766,66143.2657
2025-10-08 16:35:00,66148.0294,66287.6069,66131.8047,66169.333
2025-10-08 16:40:00,66158.6915,66215.7612,65818.1094,65881.1928
2025-10-08 16:45:00,65884.0377,65963.7209,65777.7846,65819.6053
2025-10-08 16:50:00,65840.0688,65909.2057,65635.0896,65900.8203
2025-10-08 16:55:00,65910.708,66062.2735,65838.6039,66045.2919
2025-10-08 17:00:00,66042.8877,66131.3166,65872.9356,66127.3124
2025-10-08 17:05:00,66136.1167,66178.0722,66019.6586,66153.0769
2025-10-08 17:10:00,66165.2072,66257.4873,66101.0539,66255.2201
2025-10-08 17:15:00,66251.5732,66346.3447,66126.5602,66282.5662
2025-10-08 17:20:00,66288.9065,66495.2916,66288.9065,66453.9203
2025-10-08 17:25:00,66458.9515,66618.4867,66443.0457,66532.3832
2025-10-08 17:30:00,66525.0777,66609.9786,66387.515,66453.3614
2025-10-08 17:35:00,66441.6817,66620.0569,66368.0868,66440.5379
2025-10-08 17:40:00,66435.549,66594.8457,66412.7544,66568.7279
2025-10-08 17:45:00,66549.0377,66726.7318,66546.2237,66696.8014
2025-10-08 17:50:00,66675.3315,66691.5863,66555.7635,66666.1448
2025-10-08 17:55:00,66672.5556,66825.1864,66633.9765,66710.967
2025-10-08 18:00:00,66717.5649,66894.1134,66660.0307,66798.5861
2025-10-08 18:05:00,66773.5879,66870.7215,66623.2537,66683.0972
2025-10-08 18:10:00,66693.4178,66745.9047,66565.5014,66606.0471
2025-10-08 18:15:00,66593.885,66687.5293,66488.2881,66612.607
2025-10-08 18:20:00,66613.9188,66764.0589,66538.8078,66650.1515
2025-10-08 18:25:00,66648.3506,66688.0977,66507.8817,66598.8065
2025-10-08 18:30:00,66618.8747,66725.5514,66522.1595,66657.3447
2025-10-08 18:35:00,66656.2994,66735.0675,66596.6438,66649.7608
2025-10-08 18:40:00,66680.8571,66978.5368,66677.8519,66958.8429
2025-10-08 18:45:00,66960.7352,67030.5812,66877.6944,67030.5812
2025-10-08 18:50:00,67049.3725,67192.0906,66960.2186,67038.3628
2025-10-08 18:55:00,67034.9113,67341.3093,67015.5783,67316.5126
2025-10-08 19:00:00,67311.7275,67357.0977,67185.4821,67185.4821
2025-10-08 19:05:00,67149.9267,67352.8593,67149.9267,67290.2856
2025-10-08 19:10:00,67310.4698,67505.0009,67265.2175,67472.7243
2025-10-08 19:15:00,67471.6133,67580.5708,67356.1758,67480.997
2025-10-08 19:20:00,67494.6544,67586.0203,67422.5054,67484.4364
2025-10-08 19:25:00,67489.7627,67596.5733,67336.7176,67369.1775
2025-10-08 19:30:00,67371.3596,67567.2934,67277.6403,67561.8312
2025-10-08 19:35:00,67556.2711,67595.3745,67425.9017,67476.2333
2025-10-08 19:40:00,67464.1956,67671.7475,67405.9922,67664.6483
2025-10-08 19:45:00,67703.5861,67759.7092,67517.0314,67527.6974
2025-10-08 19:50:00,67556.2497,67679.738,67427.0452,67652.3269
2025-10-08 19:55:00,67647.6826,67756.381,67596.995,67691.2149
2025-10-08 20:00:00,67696.9769,67697.4867,67523.6924,67577.6854
2025-10-08 20:05:00,67578.0794,67635.3001,67504.3758,67635.3001
2025-10-08 20:10:00,67631.5647,67696.4539,67424.6681,67430.8569
2025-10-08 20:15:00,67445.9467,67599.5729,67444.6924,67509.7531
2025-10-08 20:20:00,67516.1859,67625.3673,67435.7285,67475.8002
2025-10-08 20:25:00,67482.4462,67559.089,67301.3122,67559.089
2025-10-08 20:30:00,67568.0775,67878.2246,67416.9729,67843.102
2025-10-08 20:35:00,67859.1659,68097.6267,67859.1659,68064.2174
2025-10-08 20:40:00,68094.2043,68104.2186,67836.2729,67998.396
2025-10-08 20:45:00,67981.1431,68037.1277,67725.0875,67729.3653
2025-10-08 20:50:00,67746.8499,67753.6721,67490.3545,67545.5941
2025-10-08 20:55:00,67538.5272,67723.4551,67404.5692,67434.274
2025-10-08 21:00:00,67451.8905,67472.3998,67320.16,67334.487
2025-10-08 21:05:00,67363.1491,67652.398,67350.8235,67648.2183
2025-10-08 21:10:00,67669.0582,67852.7136,67591.3732,67736.4983
2025-10-08 21:15:00,67754.1043,68034.1314,67754.1043,67938.6391
2025-10-08 21:20:00,67941.4741,68102.9287,67918.2765,67982.4299
2025-10-08 21:25:00,67976.8066,67992.9409,67837.1568,67893.1551
2025-10-08 21:30:00,67902.171,68153.2989,67894.3345,68064.0966
2025-10-08 21:35:00,68065.9052,68168.0899,67950.5599,67951.0345
2025-10-08 21:40:00,67946.8211,67946.8211,67739.9065,67750.0923
2025-10-08 21:45:00,67752.0284,67919.0906,67685.2332,67803.1415
2025-10-08 21:50:00,67799.1907,67940.2467,67743.1306,67889.6216
2025-10-08 21:55:00,67890.0649,67913.8186,67765.2342,67778.1941
2025-10-08 22:00:00,67761.2263,68141.6628,67717.7527,68120.9092
2025-10-08 22:05:00,68110.7056,68190.9488,68006.8928,68047.3936
2025-10-08 22:10:00,68051.607,68175.4062,67980.9393,67998.4212
2025-10-08 22:15:00,67994.6686,67994.6686,67526.6318,67547.9948
2025-10-08 22:20:00,67553.1933,67613.1803,67495.5178,67568.5016
2025-10-08 22:25:00,67537.1667,67542.0095,67371.1781,67487.266
2025-10-08 22:30:00,67493.3541,67515.7455,67364.2864,67506.2942
2025-10-08 22:35:00,67502.9454,67877.6915,67457.8575,67813.254
2025-10-08 22:40:00,67820.1158,67865.9353,67671.1829,67685.6843
2025-10-08 22:45:00,67690.7793,67798.5481,67643.425,67660.5768
2025-10-08 22:50:00,67683.5631,67686.932,67447.6393,67551.4293
2025-10-08 22:55:00,67534.173,67574.5837,67356.079,67374.2076
2025-10-08 23:00:00,67381.9974,67555.0415,67304.0925,67521.9946
2025-10-08 23:05:00,67522.4947,67665.5312,67401.2724,67452.8005
2025-10-08 23:10:00,67428.2568,67516.5648,67413.4877,67425.408
2025-10-08 23:15:00,67434.3197,67573.9332,67364.2255,67536.3603
2025-10-08 23:20:00,67521.2526,67586.6774,67328.2171,67426.109
2025-10-08 23:25:00,67428.2925,67467.5236,67338.8361,67357.674
2025-10-08 23:30:00,67343.4138,67553.1836,67324.8425,67523.5006
2025-10-08 23:35:00,67532.3447,67758.5269,67532.3447,67621.2211
2025-10-08 23:40:00,67617.653,67617.653,67427.5825,67582.3242
2025-10-08 23:45:00,67588.515,67813.111,67565.8829,67579.5614
2025-10-08 23:50:00,67599.2338,67631.068,67366.4661,67414.2406
2025-10-08 23:55:00,67418.3226,67601.9802,67409.1837,67601.9802
2025-10-09 00:00:00,67602.7144,67828.929,67551.0854,67828.929
2025-10-09 00:05:00,67847.5748,68033.71,67816.6365,67816.6365
2025-10-09 00:10:00,67804.9578,67804.9578,67443.1966,67443.1966
2025-10-09 00:15:00,67452.2813,67646.7219,67420.1356,67607.0873
2025-10-09 00:20:00,67611.5993,67797.586,67552.9342,67739.791
2025-10-09 00:25:00,67744.6738,67910.1037,67613.3898,67875.2305
2025-10-09 00:30:00,67876.9075,67953.5241,67812.6373,67917.1533
2025-10-09 00:35:00,67919.1068,68054.8277,67869.6014,67949.1161
2025-10-09 00:40:00,67929.9473,68116.3306,67912.4185,68112.6153
2025-10-09 00:45:00,68126.5251,68126.5251,67819.8783,67870.3177
2025-10-09 00:50:00,67891.7305,68112.9354,67869.6025,68090.4428
2025-10-09 00:55:00,68119.7913,68130.287,67851.7361,68023.1349
2025-10-09 01:00:00,68037.0781,68130.6044,67946.6822,67980.7164
2025-10-09 01:05:00,67990.4468,68314.1079,67984.3231,68282.0767
2025-10-09 01:10:00,68307.9065,68402.8293,68198.3071,68291.4165
2025-10-09 01:15:00,68290.6761,68386.488,68200.9353,68350.1953
2025-10-09 01:20:00,68348.7222,68380.4383,68213.1204,68355.0527
2025-10-09 01:25:00,68356.5952,68550.0908,68353.4986,68467.1179
2025-10-09 01:30:00,68464.497,68476.7681,68273.1809,68335.9415
2025-10-09 01:35:00,68337.6434,68457.3163,68328.7857,68405.148
2025-10-09 01:40:00,68402.5486,68434.5214,68228.3405,68254.3954
2025-10-09 01:45:00,68270.3028,68270.3028,67941.3477,67998.3685
2025-10-09 01:50:00,67975.6204,68009.228,67740.1881,67740.1881
2025-10-09 01:55:00,67727.4515,67835.3713,67659.2481,67802.9806
2025-10-09 02:00:00,67812.9869,68082.0995,67728.9886,68065.4333
2025-10-09 02:05:00,68063.7156,68119.2241,67936.3961,67994.1695
2025-10-09 02:10:00,67981.2707,68091.4839,67852.988,68061.1061
2025-10-09 02:15:00,68063.4489,68162.3992,67982.8591,68088.4932
2025-10-09 02:20:00,68083.4454,68083.4454,67877.6587,67994.3555
2025-10-09 02:25:00,67995.6006,68139.136,67913.4348,68139.136
2025-10-09 02:30:00,68119.2547,68432.9391,68119.2547,68325.7708
2025-10-09 02:35:00,68318.1429,68318.1429,67966.6881,68073.5497
2025-10-09 02:40:00,68064.1556,68089.3186,67715.9924,67813.8287
2025-10-09 02:45:00,67794.7927,67810.7362,67459.368,67590.5871
2025-10-09 02:50:00,67606.4367,67827.9364,67523.8959,67827.9364
2025-10-09 02:55:00,67836.0804,67846.5769,67683.7349,67717.2582
2025-10-09 03:00:00,67739.8491,67771.2053,67558.9003,67615.7064
2025-10-09 03:05:00,67610.6976,67610.6976,67302.6099,67329.6145
2025-10-09 03:10:00,67325.2183,67472.288,67207.7243,67465.8184
2025-10-09 03:15:00,67474.1549,67495.3312,67394.2988,67473.4007
2025-10-09 03:20:00,67458.9386,67642.3546,67379.7239,67408.01
2025-10-09 03:25:00,67389.4341,67389.4341,67007.9444,67016.615
2025-10-09 03:30:00,67009.9535,67208.0588,66914.9932,67111.667
2025-10-09 03:35:00,67123.2472,67156.4624,66970.6309,67073.5792
2025-10-09 03:40:00,67057.6296,67109.3715,66730.7216,66733.3162
2025-10-09 03:45:00,66746.3947,67031.3304,66746.3947,66873.4564
2025-10-09 03:50:00,66873.9297,66983.5839,66794.6122,66919.4027
2025-10-09 03:55:00,66909.6499,67001.1822,66856.9476,66919.1166
2025-10-09 04:00:00,66926.4462,67005.27,66769.233,66832.1542
2025-10-09 04:05:00,66821.4184,66844.4441,66697.888,66764.9548
2025-10-09 04:10:00,66777.6584,66909.9627,66738.3572,66829.2549
2025-10-09 04:15:00,66841.6799,67012.217,66752.7686,66997.6119
2025-10-09 04:20:00,67012.1923,67097.1735,66945.5862,67007.3313
2025-10-09 04:25:00,67016.7082,67194.4646,66898.2433,66922.5156
2025-10-09 04:30:00,66913.7918,67147.4822,66880.1843,67088.7546
2025-10-09 04:35:00,67066.904,67283.9348,67028.1093,67225.0873
2025-10-09 04:40:00,67208.4113,67427.0901,67188.2016,67346.5881
2025-10-09 04:45:00,67353.256,67608.6424,67294.6977,67572.2398
2025-10-09 04:50:00,67590.1429,67601.2325,67209.6444,67235.3268
2025-10-09 04:55:00,67241.5091,67408.4589,67170.9333,67179.3236
2025-10-09 05:00:00,67174.3226,67189.2848,66914.4941,66918.9075
2025-10-09 05:05:00,66907.6423,67030.7942,66734.8536,67020.8032
2025-10-09 05:10:00,67028.0108,67146.9177,66989.2445,67031.1374
2025-10-09 05:15:00,67015.391,67041.0417,66723.3833,66752.2904
2025-10-09 05:20:00,66718.8809,66759.5077,66561.453,66643.5517
2025-10-09 05:25:00,66632.7599,66780.0102,66590.4284,66611.9288
2025-10-09 05:30:00,66630.171,66725.6975,66486.6319,66609.7923
2025-10-09 05:35:00,66606.7386,66789.5108,66480.7376,66548.9539
2025-10-09 05:40:00,66546.695,66578.0346,66469.5799,66552.5902
2025-10-09 05:45:00,66543.2692,66674.99,66513.5626,66542.3031
2025-10-09 05:50:00,66529.2819,66694.4351,66487.7932,66694.4351
2025-10-09 05:55:00,66706.4221,66934.9739,66690.1792,66915.0572
2025-10-09 06:00:00,66928.3845,66968.5816,66736.4905,66786.4235
2025-10-09 06:05:00,66775.0096,67000.4525,66698.1535,66978.7908
2025-10-09 06:10:00,66976.9933,67226.1331,66882.9053,67210.7616
2025-10-09 06:15:00,67206.041,67247.133,66816.1239,66897.0578
2025-10-09 06:20:00,66913.3004,66954.329,66757.9944,66804.4622
2025-10-09 06:25:00,66803.2412,67125.1101,66798.7266,66995.7465
2025-10-09 06:30:00,66968.278,67071.7782,66923.2762,66923.2762
2025-10-09 06:35:00,66927.6323,67116.5045,66906.5897,67091.5388
2025-10-09 06:40:00,67088.1271,67088.1271,66627.1454,66671.8563
2025-10-09 06:45:00,66664.0917,66719.5388,66465.8408,66698.8609
2025-10-09 06:50:00,66690.6344,66935.5722,66665.5422,66885.7788
2025-10-09 06:55:00,66878.9718,67025.741,66819.9785,66940.8936
2025-10-09 07:00:00,66931.1892,66969.7508,66691.2271,66803.8437
2025-10-09 07:05:00,66829.0212,67076.4733,66705.859,67043.4827
2025-10-09 07:10:00,67054.3823,67054.3823,66739.4384,66771.0313
2025-10-09 07:15:00,66781.6477,66802.3726,66675.756,66802.3726
2025-10-09 07:20:00,66786.3378,66933.8744,66772.5633,66858.9487
2025-10-09 07:25:00,66851.3092,66930.609,66799.8349,66910.1763
2025-10-09 07:30:00,66926.9442,66926.9442,66746.7056,66820.4294
2025-10-09 07:35:00,66822.5715,66913.8865,66746.0486,66907.9261
2025-10-09 07:40:00,66915.735,67045.1328,66747.6931,66828.7089
2025-10-09 07:45:00,66825.4603,67035.965,66776.2164,66942.1938
2025-10-09 07:50:00,66973.5736,67174.1152,66874.2183,67105.9638
2025-10-09 07:55:00,67094.9488,67204.1628,67056.8683,67151.8225
2025-10-09 08:00:00,67170.1946,67243.1163,66971.4285,66993.5718
2025-10-09 08:05:00,66981.5882,67127.8707,66959.1359,67035.5477
2025-10-09 08:10:00,67031.3546,67321.3082,67024.3683,67217.4566
2025-10-09 08:15:00,67201.5933,67354.8759,67194.2487,67336.2186
2025-10-09 08:20:00,67332.4529,67373.7248,66973.0223,67065.1399
2025-10-09 08:25:00,67060.3781,67164.6343,66921.9642,67163.3725
2025-10-09 08:30:00,67154.5676,67218.3793,67017.6543,67017.6543
2025-10-09 08:35:00,67026.69,67053.6835,66869.4013,66877.1506
2025-10-09 08:40:00,66901.6704,67089.6959,66895.0058,67084.3735
2025-10-09 08:45:00,67082.8722,67126.73,66826.9163,66842.0582
2025-10-09 08:50:00,66845.5336,67107.6571,66837.8097,67063.5823
2025-10-09 08:55:00,67050.6108,67068.4694,66843.8317,66874.4709
2025-10-09 09:00:00,66881.8596,66881.8596,66721.887,66721.887
2025-10-09 09:05:00,66742.5037,66776.2023,66411.1074,66586.6189
2025-10-09 09:10:00,66583.939,66743.9076,66572.6443,66600.2998
2025-10-09 09:15:00,66605.1743,66941.1201,66553.7378,66894.1591
2025-10-09 09:20:00,66887.7202,66940.5274,66696.0743,66764.3258
2025-10-09 09:25:00,66753.6074,66955.8483,66750.9832,66852.8317
2025-10-09 09:30:00,66851.5669,66895.1135,66615.1155,66860.5945
2025-10-09 09:35:00,66844.5193,66869.6134,66727.0561,66782.4548
2025-10-09 09:40:00,66789.0909,66890.6449,66705.8175,66818.2991
2025-10-09 09:45:00,66805.4652,67036.9446,66770.4423,66878.7722
2025-10-09 09:50:00,66882.329,66921.186,66691.3092,66716.1083
2025-10-09 09:55:00,66721.8798,66735.7287,66555.3391,66575.4092
2025-10-09 10:00:00,66566.6496,66601.4072,66394.5452,66521.6805
2025-10-09 10:05:00,66513.2024,66690.7721,66464.473,66614.1263
2025-10-09 10:10:00,66614.3548,66817.3318,66530.4419,66792.4334
2025-10-09 10:15:00,66795.2534,66989.8734,66795.2534,66917.7635
2025-10-09 10:20:00,66926.4347,66971.8164,66780.5915,66799.0104
2025-10-09 10:25:00,66795.6066,66795.8973,66533.6146,66533.6146
2025-10-09 10:30:00,66532.9422,66641.3545,66360.3937,66364.7121
2025-10-09 10:35:00,66358.6378,66407.8905,66122.2326,66161.332
2025-10-09 10:40:00,66152.3529,66162.6733,65935.8715,65944.9228
2025-10-09 10:45:00,65942.1439,66065.2079,65861.6263,66061.0092
2025-10-09 10:50:00,66067.605,66198.4117,66014.4857,66154.3333
2025-10-09 10:55:00,66173.6687,66173.6687,65856.521,65975.4549
2025-10-09 11:00:00,65985.9847,65985.9847,65803.0482,65851.2806
2025-10-09 11:05:00,65860.7742,66112.5276,65860.7742,66083.2838
2025-10-09 11:10:00,66077.9904,66383.4432,66077.9904,66336.5202
2025-10-09 11:15:00,66336.6641,66556.0907,66332.0168,66548.3692
2025-10-09 11:20:00,66543.8377,66566.8793,66354.7883,66511.4588
2025-10-09 11:25:00,66515.4468,66542.2567,66216.9061,66216.9061
2025-10-09 11:30:00,66202.702,66205.9082,66069.016,66090.8863
2025-10-09 11:35:00,66086.9662,66147.2127,65928.5638,65973.5299
2025-10-09 11:40:00,66003.2259,66053.1024,65793.1926,65921.9157
2025-10-09 11:45:00,65929.5141,66138.8676,65853.4814,66101.8979
2025-10-09 11:50:00,66127.6824,66237.6107,65980.2433,66022.5701
2025-10-09 11:55:00,66001.3266,66129.2429,65927.725,66129.2429
2025-10-09 12:00:00,66134.2735,66167.1778,65663.4813,65686.9626
2025-10-09 12:05:00,65676.9503,65676.9503,65366.7396,65526.2436
2025-10-09 12:10:00,65530.9783,65575.0533,65117.4912,65127.1776
2025-10-09 12:15:00,65133.7258,65236.3808,65082.8036,65131.6827
2025-10-09 12:20:00,65118.9041,65239.4598,65066.9051,65066.9051
2025-10-09 12:25:00,65054.9819,65103.6431,64860.3176,64919.9578
2025-10-09 12:30:00,64895.6448,65035.797,64866.9145,64900.2684
2025-10-09 12:35:00,64890.0948,65076.7367,64879.1342,65034.3506
2025-10-09 12:40:00,65027.2361,65036.9028,64722.9537,64911.2572
2025-10-09 12:45:00,64927.9521,65059.269,64873.229,65024.1122
2025-10-09 12:50:00,65022.4838,65172.428,64977.5869,65065.1728
2025-10-09 12:55:00,65065.2164,65303.2518,65009.7038,65176.0777
2025-10-09 13:00:00,65179.9815,65276.0101,65048.0204,65252.1571
2025-10-09 13:05:00,65254.1636,65359.847,65163.52,65290.2084
2025-10-09 13:10:00,65299.7869,65324.1158,65101.7382,65226.9075
2025-10-09 13:15:00,65231.8981,65307.5539,65155.5614,65192.2634
2025-10-09 13:20:00,65205.5374,65308.5811,65170.9327,65210.3061
2025-10-09 13:25:00,65217.6907,65293.4224,65133.3184,65279.5161
2025-10-09 13:30:00,65291.6365,65375.9171,65153.1064,65177.9811
2025-10-09 13:35:00,65161.5814,65220.9864,64951.9045,64969.4876
2025-10-09 13:40:00,64962.5105,65166.1809,64946.7951,64986.4911
2025-10-09 13:45:00,64979.7793,65148.1203,64921.6055,65023.0395
2025-10-09 13:50:00,65024.6488,65086.8368,64883.7245,64900.8
2025-10-09 13:55:00,64910.3128,65109.5576,64895.9293,65109.5576
2025-10-09 14:00:00,65096.2132,65152.4621,64928.9413,64966.6092
2025-10-09 14:05:00,64968.3588,64988.3314,64812.95,64817.1387
2025-10-09 14:10:00,64841.4166,64990.2326,64772.0904,64793.4894
2025-10-09 14:15:00,64802.0092,64863.4853,64677.8344,64773.8989
2025-10-09 14:20:00,64768.8229,65055.768,64768.8229,65034.492
2025-10-09 14:25:00,65032.0198,65121.3957,64965.4087,65118.3442
2025-10-09 14:30:00,65127.0394,65127.0394,64647.0317,64692.5868
2025-10-09 14:35:00,64692.8516,64736.0724,64569.3429,64700.9888
2025-10-09 14:40:00,64690.0963,64786.1338,64505.9548,64752.9201
2025-10-09 14:45:00,64741.8133,64837.5786,64667.074,64780.6305
2025-10-09 14:50:00,64770.5013,64934.7841,64741.8107,64934.7841
2025-10-09 14:55:00,64945.763,65123.8442,64839.6957,64911.2443
2025-10-09 15:00:00,64909.5146,64988.0231,64814.5245,64903.4817
2025-10-09 15:05:00,64902.0106,65054.3227,64762.6425,65032.555
2025-10-09 15:10:00,65029.7663,65287.2301,64975.7464,65284.8276
2025-10-09 15:15:00,65279.5079,65365.4553,65126.9737,65352.7359
2025-10-09 15:20:00,65348.5095,65471.7969,65298.2649,65321.3555
2025-10-09 15:25:00,65301.349,65301.6042,65098.1149,65134.6804
2025-10-09 15:30:00,65136.8066,65234.0727,64995.2401,65086.5159
2025-10-09 15:35:00,65081.0913,65184.7007,65005.5673,65005.5673
2025-10-09 15:40:00,65012.6442,65054.5125,64869.3938,65025.1172
2025-10-09 15:45:00,65041.7583,65245.147,64950.9815,65163.4276
2025-10-09 15:50:00,65175.4266,65197.1943,64863.1739,64904.9911
2025-10-09 15:55:00,64882.8596,65035.3046,64829.2928,64971.646
2025-10-09 16:00:00,64955.8576,64985.8866,64772.9026,64810.5124
2025-10-09 16:05:00,64801.378,64888.0502,64777.5955,64785.9842
2025-10-09 16:10:00,64764.9532,64790.2396,64388.4279,64401.5814
2025-10-09 16:15:00,64404.2618,64425.0268,64274.7068,64327.8325
2025-10-09 16:20:00,64335.3919,64468.9124,64161.0623,64468.9124
2025-10-09 16:25:00,64480.2401,64482.4544,64117.3053,64125.0311
2025-10-09 16:30:00,64135.3724,64142.7429,63933.2014,64028.1119
2025-10-09 16:35:00,64035.8687,64254.1744,64010.0003,64218.1447
2025-10-09 16:40:00,64219.0316,64295.4582,64121.0139,64295.4582
2025-10-09 16:45:00,64294.6155,64360.7806,64141.5292,64205.6017
2025-10-09 16:50:00,64199.0557,64351.1179,64142.412,64144.595
2025-10-09 16:55:00,64139.0452,64200.0287,63958.1998,63979.0713
