timestamp,open,high,low,close
2025-04-18 03:50:00,128110.5,128133.9008,127572.145,127622.8915
2025-04-18 03:55:00,127613.8551,127655.396,127422.599,127634.4346
2025-04-18 04:00:00,127643.1422,128342.0813,127565.1896,128275.4384
2025-04-18 04:05:00,128301.2632,128628.3064,128295.0955,128295.0955
2025-04-18 04:10:00,128339.2689,128583.7406,128318.9903,128433.3646
2025-04-18 04:15:00,128428.4757,128644.0708,128418.0651,128594.8606
2025-04-18 04:20:00,128623.4934,128623.4934,127877.0127,127892.3963
2025-04-18 04:25:00,127852.7089,128045.8439,127714.9836,127912.1003
2025-04-18 04:30:00,127946.918,127976.6902,127329.473,127487.6597
2025-04-18 04:35:00,127445.0099,127569.6362,127365.8189,127421.825
2025-04-18 04:40:00,127430.5005,127521.2711,127204.4477,127476.838
2025-04-18 04:45:00,127467.3519,127506.7206,127199.9473,127428.2611
2025-04-18 04:50:00,127441.9484,127926.979,127403.8339,127856.5707
2025-04-18 04:55:00,127857.9491,128282.8314,127761.2398,128198.6706
2025-04-18 05:00:00,128202.0478,128222.1569,127792.8704,128208.1438
2025-04-18 05:05:00,128180.5561,128475.7079,128058.958,128427.1259
2025-04-18 05:10:00,128470.0045,128525.6805,127925.8519,128162.4202
2025-04-18 05:15:00,128147.2476,128226.6589,127918.024,128129.8938
2025-04-18 05:20:00,128137.711,128154.633,127545.3978,127794.2053
2025-04-18 05:25:00,127764.3228,127862.7761,127619.8176,127716.5408
2025-04-18 05:30:00,127732.2376,128111.9663,127484.1133,127484.1133
2025-04-18 05:35:00,127483.9204,127932.4038,127483.9204,127799.9135
2025-04-18 05:40:00,127780.227,127972.3275,127564.1797,127743.0655
2025-04-18 05:45:00,127769.1518,128047.219,127657.2547,127921.2507
2025-04-18 05:50:00,127846.643,128232.1117,127846.643,128231.9796
2025-04-18 05:55:00,128255.0153,128468.7979,128083.0678,128184.9602
2025-04-18 06:00:00,128189.1711,128382.2346,128024.342,128078.71
2025-04-18 06:05:00,128104.2193,128104.2193,127524.109,127524.109
2025-04-18 06:10:00,127534.8946,127745.255,127162.2621,127162.2621
2025-04-18 06:15:00,127156.9668,127631.977,127067.2216,127378.6722
2025-04-18 06:20:00,127339.7738,127534.3693,127154.5001,127269.1969
2025-04-18 06:25:00,127277.7566,127293.3726,126928.1227,127109.5657
2025-04-18 06:30:00,127167.0213,127451.1139,127082.1294,127451.1139
2025-04-18 06:35:00,127424.3911,127696.3485,127280.7838,127593.6947
2025-04-18 06:40:00,127615.4087,127662.2608,127111.6208,127117.6557
2025-04-18 06:45:00,127110.1907,127294.1241,126906.9607,127026.0074
2025-04-18 06:50:00,127056.129,127205.0238,126751.6032,126828.2055
2025-04-18 06:55:00,126835.765,127099.1867,126668.3875,126683.3721
2025-04-18 07:00:00,126716.3782,127062.7927,126627.1281,126627.1281
2025-04-18 07:05:00,126605.1864,126903.464,126462.1204,126903.464
2025-04-18 07:10:00,126916.9586,126982.539,126351.6913,126392.8507
2025-04-18 07:15:00,126378.6634,126429.7653,125802.4757,125826.1776
2025-04-18 07:20:00,125831.3584,125937.6797,125465.2165,125699.8205
2025-04-18 07:25:00,125675.1875,125675.1875,125263.3333,125496.5687
2025-04-18 07:30:00,125510.8334,125522.6067,125174.0206,125174.0206
2025-04-18 07:35:00,125159.5344,125213.8872,124924.845,125203.3451
2025-04-18 07:40:00,125239.415,125596.3067,125232.4589,125328.6048
2025-04-18 07:45:00,125368.9644,125368.9644,124976.9542,125136.5034
2025-04-18 07:50:00,125123.9382,126011.6427,125119.7873,125918.0781
2025-04-18 07:55:00,125882.4646,126312.1077,125689.3023,126182.9323
2025-04-18 08:00:00,126176.9132,126455.1575,126143.883,126432.9145
2025-04-18 08:05:00,126461.23,126657.6907,126161.7814,126213.4095
2025-04-18 08:10:00,126215.8136,126343.3016,126058.6568,126209.1875
2025-04-18 08:15:00,126221.4993,126387.7122,126047.2127,126102.2199
2025-04-18 08:20:00,126147.1161,126582.4644,126100.9542,126516.6461
2025-04-18 08:25:00,126518.7487,126753.858,126431.4262,126707.7532
2025-04-18 08:30:00,126723.7298,127066.8834,126679.9808,127061.8082
2025-04-18 08:35:00,127086.6784,127266.9242,126920.2996,127007.7498
2025-04-18 08:40:00,127018.6192,127282.6336,126915.7959,126986.2543
2025-04-18 08:45:00,127000.0685,127041.1535,126487.086,127004.6339
2025-04-18 08:50:00,127030.0168,127317.5409,126964.5124,127001.3525
2025-04-18 08:55:00,126978.8632,127418.5537,126900.3027,127332.4741
2025-04-18 09:00:00,127324.9118,127708.5625,127152.2738,127668.9817
2025-04-18 09:05:00,127661.0158,127907.6597,127589.8999,127627.5447
2025-04-18 09:10:00,127671.1888,127761.5141,127384.1879,127681.925
2025-04-18 09:15:00,127618.6756,127941.1102,127541.6631,127784.8185
2025-04-18 09:20:00,127772.3255,128003.5885,127683.2454,127844.7543
2025-04-18 09:25:00,127830.635,127960.1855,127638.5692,127897.093
2025-04-18 09:30:00,127909.9343,127912.9991,127381.0175,127402.6529
2025-04-18 09:35:00,127407.0114,127869.1601,127359.0319,127785.8285
2025-04-18 09:40:00,127810.7203,128079.8322,127798.7569,128035.7541
2025-04-18 09:45:00,128066.9411,128135.1437,127522.3586,127656.4551
2025-04-18 09:50:00,127614.0393,127680.7945,127332.5152,127344.2767
2025-04-18 09:55:00,127328.6348,127882.1003,127266.9184,127852.3039
2025-04-18 10:00:00,127854.273,128400.1551,127835.1366,128349.6941
2025-04-18 10:05:00,128324.7641,128438.8754,128141.3596,128193.3886
2025-04-18 10:10:00,128175.7752,128417.7272,128111.9014,128255.8482
2025-04-18 10:15:00,128260.1919,128385.5511,128034.5057,128171.5742
2025-04-18 10:20:00,128193.6388,128537.2927,128113.3039,128491.9198
2025-04-18 10:25:00,128531.0378,129193.0912,128468.3481,128949.7214
2025-04-18 10:30:00,128942.7483,129221.7847,128861.1282,129188.5743
2025-04-18 10:35:00,129184.6896,129485.5244,129103.1507,129483.3525
2025-04-18 10:40:00,129470.7958,129808.9632,129244.7119,129705.2504
2025-04-18 10:45:00,129703.4399,129803.3507,129202.6314,129288.6897
2025-04-18 10:50:00,129294.3517,129653.6324,129292.2003,129474.2818
2025-04-18 10:55:00,129438.2909,130017.3983,129340.28,129959.9113
2025-04-18 11:00:00,129951.9845,130323.59,129724.1988,130262.6022
2025-04-18 11:05:00,130276.7957,130464.797,130183.2298,130287.9131
2025-04-18 11:10:00,130258.5898,130599.0887,130240.6701,130348.2714
2025-04-18 11:15:00,130367.276,130614.836,130102.8557,130181.0426
2025-04-18 11:20:00,130161.2122,130214.0756,129548.7339,129970.952
2025-04-18 11:25:00,129929.5003,130406.9841,129921.5497,130040.2926
2025-04-18 11:30:00,130007.2176,130448.908,129987.8033,130336.1805
2025-04-18 11:35:00,130355.6166,130355.6166,129552.421,129587.2535
2025-04-18 11:40:00,129595.985,129701.1379,129483.3635,129687.7201
2025-04-18 11:45:00,129731.3374,130060.5238,129695.9534,129816.4797
2025-04-18 11:50:00,129823.1891,129942.1205,129519.6509,129653.8038
2025-04-18 11:55:00,129641.7159,129827.1317,129516.6929,129709.9829
2025-04-18 12:00:00,129740.1227,129782.3022,129220.5174,129237.4759
2025-04-18 12:05:00,129220.2337,129806.9139,129220.2337,129674.4512
2025-04-18 12:10:00,129706.3839,129969.0522,129705.4978,129809.4713
2025-04-18 12:15:00,129867.323,129958.0936,129614.2902,129684.7499
2025-04-18 12:20:00,129673.7955,129947.674,129291.4837,129728.6659
2025-04-18 12:25:00,129740.6907,130157.7381,129582.3901,129758.2677
2025-04-18 12:30:00,129777.327,130180.8628,129716.0888,130139.8354
2025-04-18 12:35:00,130134.1686,130154.8136,129623.4293,129743.5588
2025-04-18 12:40:00,129735.6456,129862.5214,129574.6944,129832.509
2025-04-18 12:45:00,129842.6454,130345.5523,129759.5818,130283.8364
2025-04-18 12:50:00,130276.005,130475.9113,130017.9111,130262.2978
2025-04-18 12:55:00,130236.7573,130345.129,129528.4819,129574.1924
2025-04-18 13:00:00,129578.7568,129709.0213,129371.759,129459.2111
2025-04-18 13:05:00,129436.9553,129825.2945,129288.7407,129825.2945
2025-04-18 13:10:00,129824.4941,130103.7802,129651.1276,130076.1939
2025-04-18 13:15:00,130049.189,130616.6255,129972.1091,130584.6947
2025-04-18 13:20:00,130609.3701,130652.3929,130322.2269,130425.9851
2025-04-18 13:25:00,130438.1349,130587.594,130281.3847,130409.0729
2025-04-18 13:30:00,130432.8851,130474.5304,130067.3742,130242.6861
2025-04-18 13:35:00,130238.7757,130666.4871,130162.8981,130618.0914
2025-04-18 13:40:00,130607.0741,130607.0741,130090.3413,130142.9244
2025-04-18 13:45:00,130140.2056,130246.5418,129679.1357,130246.5418
2025-04-18 13:50:00,130201.7189,130283.2341,129686.0616,129813.988
2025-04-18 13:55:00,129861.9375,129896.8463,129266.5064,129354.173
2025-04-18 14:00:00,129350.9691,129746.4167,129350.9691,129491.9369
2025-04-18 14:05:00,129503.0368,130003.5203,129503.0368,129882.8056
2025-04-18 14:10:00,129886.9395,130067.0625,129666.6392,130050.5727
2025-04-18 14:15:00,130074.043,130171.2202,129920.8674,130122.4539
2025-04-18 14:20:00,130090.2502,130112.1891,129593.8536,129673.6946
2025-04-18 14:25:00,129688.0891,129955.2228,129588.1033,129878.157
2025-04-18 14:30:00,129871.9281,130041.8275,129799.0253,129983.8544
2025-04-18 14:35:00,130029.1577,130203.7905,129773.6378,130054.7143
2025-04-18 14:40:00,130027.2143,130244.9986,129962.5105,130021.1378
2025-04-18 14:45:00,130033.538,130348.1201,130002.1601,130266.5106
2025-04-18 14:50:00,130249.1585,130455.564,129924.978,130115.1517
2025-04-18 14:55:00,130075.9462,130595.8857,130042.2088,130548.4295
2025-04-18 15:00:00,130605.4664,130675.8867,130141.0971,130388.5724
2025-04-18 15:05:00,130419.1309,130700.5109,130359.7722,130693.8498
2025-04-18 15:10:00,130741.7622,130991.5447,130534.9592,130982.5234
2025-04-18 15:15:00,130973.4608,131290.6722,130807.1101,131217.6835
2025-04-18 15:20:00,131203.9294,131228.6903,130731.8675,130824.7352
2025-04-18 15:25:00,130842.5233,131269.13,130806.6475,131256.9632
2025-04-18 15:30:00,131264.0264,131365.884,131087.3435,131365.884
2025-04-18 15:35:00,131376.6875,131415.1983,131042.0654,131348.2215
2025-04-18 15:40:00,131332.0887,131496.0773,131062.2645,131219.5143
2025-04-18 15:45:00,131197.204,131408.2613,131117.7454,131408.2613
2025-04-18 15:50:00,131413.2312,131452.6391,131138.3313,131204.6746
2025-04-18 15:55:00,131161.0942,131305.3204,130999.4608,131062.8195
2025-04-18 16:00:00,131021.9002,131159.6281,130862.8529,131093.0591
2025-04-18 16:05:00,131096.0628,131720.1003,131096.0628,131581.3573
2025-04-18 16:10:00,131596.4332,131858.4311,131478.3021,131785.6841
2025-04-18 16:15:00,131795.2364,131869.3646,131278.0378,131464.7562
2025-04-18 16:20:00,131444.3089,131869.6857,131390.5982,131594.6097
2025-04-18 16:25:00,131614.1267,132292.3449,131587.2478,132265.1908
2025-04-18 16:30:00,132284.0122,132284.0122,131835.4172,131988.4222
2025-04-18 16:35:00,131950.6117,132053.2965,131556.5884,131836.1279
2025-04-18 16:40:00,131848.011,132007.6665,131575.7207,131575.7207
2025-04-18 16:45:00,131586.0954,131586.0954,131245.4853,131559.4196
2025-04-18 16:50:00,131513.0447,131941.6034,131497.9393,131724.4559
2025-04-18 16:55:00,131687.474,132095.5255,131591.3086,131993.0811
2025-04-18 17:00:00,131971.6193,132246.6924,131857.0194,132069.6969
2025-04-18 17:05:00,131988.9825,132232.5104,131889.7274,132232.5104
2025-04-18 17:10:00,132206.4199,132329.6526,131974.1271,132139.1316
2025-04-18 17:15:00,132108.73,132146.3888,131594.922,131973.9893
2025-04-18 17:20:00,131995.5482,132185.7612,131864.7732,132110.7188
2025-04-18 17:25:00,132155.6098,132317.6957,131970.6398,132184.4714
2025-04-18 17:30:00,132218.7759,132352.4371,132059.4904,132193.2088
2025-04-18 17:35:00,132143.5336,132244.4342,131948.0515,132132.1004
2025-04-18 17:40:00,132126.9903,132607.0598,132049.1064,132496.7604
2025-04-18 17:45:00,132491.3868,132527.5217,132085.9979,132430.8581
2025-04-18 17:50:00,132471.2466,132648.3677,132325.2464,132586.8388
2025-04-18 17:55:00,132636.1417,132744.6472,132244.2933,132524.7547
2025-04-18 18:00:00,132551.6646,132674.3363,132180.2748,132641.5456
2025-04-18 18:05:00,132601.2998,132873.9772,132518.0854,132686.1548
2025-04-18 18:10:00,132735.8951,132973.5651,132525.4854,132703.4575
2025-04-18 18:15:00,132740.0321,132895.2615,132646.0391,132823.5124
2025-04-18 18:20:00,132782.0556,132782.0556,132449.9578,132449.9578
2025-04-18 18:25:00,132430.2438,132789.1418,132391.5538,132687.9824
2025-04-18 18:30:00,132737.8325,132938.5673,132543.7661,132934.872
2025-04-18 18:35:00,132938.3654,133118.9599,132849.545,132992.1361
2025-04-18 18:40:00,133016.8337,133856.5337,132937.8101,133856.5337
2025-04-18 18:45:00,133824.9282,134130.2261,133382.2376,133382.2376
2025-04-18 18:50:00,133423.7074,133638.7336,133285.0743,133633.6439
2025-04-18 18:55:00,133603.8656,133836.7683,133312.6326,133759.0592
2025-04-18 19:00:00,133753.5599,134054.1691,133726.7712,133959.4842
2025-04-18 19:05:00,133978.3488,133999.9908,133531.495,133679.0251
2025-04-18 19:10:00,133682.9755,133867.722,133566.7732,133774.1185
2025-04-18 19:15:00,133722.0168,134109.436,133660.1992,133892.6303
2025-04-18 19:20:00,133904.3213,133904.3213,133561.0022,133769.9611
2025-04-18 19:25:00,133742.9759,133967.7009,133584.2941,133735.0269
2025-04-18 19:30:00,133738.0149,133912.0141,133544.387,133629.2779
2025-04-18 19:35:00,133607.0013,133763.0267,133371.7562,133465.1199
2025-04-18 19:40:00,133461.5451,133930.792,133461.5451,133773.0201
2025-04-18 19:45:00,133806.6909,133827.6529,133239.4381,133250.6194
2025-04-18 19:50:00,133227.1389,133233.3442,132816.6824,132929.0323
2025-04-18 19:55:00,132907.5133,133186.5446,132907.5133,133173.8846
2025-04-18 20:00:00,133165.3247,133165.3247,132628.6599,132912.0774
2025-04-18 20:05:00,132876.5857,133181.6245,132740.3248,132740.3248
2025-04-18 20:10:00,132700.845,132859.876,132656.1103,132781.3384
2025-04-18 20:15:00,132750.9327,133139.9389,132604.4141,132788.5998
2025-04-18 20:20:00,132781.3923,132934.0657,132467.8253,132827.4517
2025-04-18 20:25:00,132797.2323,133034.8355,132738.7739,132970.8947
2025-04-18 20:30:00,132959.8838,133245.0238,132766.2166,133114.5675
2025-04-18 20:35:00,133109.2211,133109.2211,132668.6332,132705.8836
2025-04-18 20:40:00,132675.9181,132877.8687,132511.19,132586.3087
2025-04-18 20:45:00,132648.5478,132785.9542,132479.5532,132785.9542
2025-04-18 20:50:00,132775.2131,132842.3621,132527.8549,132734.0149
2025-04-18 20:55:00,132712.0866,132917.0336,132469.6305,132469.6305
2025-04-18 21:00:00,132487.6068,132574.5138,131923.5135,131931.9251
2025-04-18 21:05:00,131914.8471,132057.8733,131730.8988,131940.453
2025-04-18 21:10:00,131924.0571,131998.1448,131663.5822,131859.7456
2025-04-18 21:15:00,131853.0487,132373.5957,131817.815,132260.7633
2025-04-18 21:20:00,132289.9735,132412.9899,131696.8972,131742.5628
2025-04-18 21:25:00,131682.1727,131875.0409,131610.0228,131637.4243
2025-04-18 21:30:00,131651.4032,131985.8368,131439.6762,131837.6684
2025-04-18 21:35:00,131759.3868,132105.6798,131564.5063,131882.6626
2025-04-18 21:40:00,131862.2185,132168.7137,131755.1358,132059.3001
2025-04-18 21:45:00,132037.6505,132379.1673,131987.9601,132324.3838
2025-04-18 21:50:00,132259.2371,132476.8765,132149.7846,132149.7846
2025-04-18 21:55:00,132088.4525,132171.3794,131757.9948,132129.5566
2025-04-18 22:00:00,132132.7733,132764.4807,132095.4047,132722.9226
2025-04-18 22:05:00,132649.6513,132817.695,132235.2399,132382.0061
2025-04-18 22:10:00,132417.0767,132715.7612,132187.6124,132264.8055
2025-04-18 22:15:00,132277.1087,132496.0218,132215.0551,132400.5876
2025-04-18 22:20:00,132380.6065,132569.7292,131604.0515,131632.1446
2025-04-18 22:25:00,131662.7792,132009.5701,131549.9267,131938.6943
2025-04-18 22:30:00,131953.6109,132158.7629,131767.826,131862.334
2025-04-18 22:35:00,131858.491,131874.6042,131513.0484,131526.7651
2025-04-18 22:40:00,131551.0382,131674.3251,131408.7155,131550.5867
2025-04-18 22:45:00,131563.6354,131872.674,131563.6354,131749.2082
2025-04-18 22:50:00,131706.3737,131859.2856,131251.1453,131535.4874
2025-04-18 22:55:00,131539.676,131966.213,131281.7376,131720.8608
2025-04-18 23:00:00,131739.6114,131809.1935,130956.4402,130956.4402
2025-04-18 23:05:00,130967.0078,131300.9491,130773.0301,130773.0301
2025-04-18 23:10:00,130770.1813,130894.6115,130588.6183,130677.6905
2025-04-18 23:15:00,130667.6142,130845.123,130339.3674,130533.2717
2025-04-18 23:20:00,130539.3415,130823.7547,130439.1422,130462.6326
2025-04-18 23:25:00,130452.4313,130832.4355,130418.739,130812.0404
2025-04-18 23:30:00,130829.9573,130831.7983,130510.6901,130639.6493
2025-04-18 23:35:00,130631.7232,130653.5938,130269.2305,130571.9029
2025-04-18 23:40:00,130587.1212,130587.1212,130229.823,130334.9884
2025-04-18 23:45:00,130341.5455,130419.176,130141.1956,130291.8379
2025-04-18 23:50:00,130270.3258,130579.5744,130262.0601,130296.1013
2025-04-18 23:55:00,130311.6402,130474.2433,129834.7542,129878.1131
2025-04-19 00:00:00,129889.388,129939.4112,129497.6146,129737.8991
2025-04-19 00:05:00,129745.0143,130132.2057,129468.8171,130127.861
2025-04-19 00:10:00,130147.2538,130316.9558,130024.4392,130295.6095
2025-04-19 00:15:00,130302.3053,130456.4242,130215.5258,130370.1114
2025-04-19 00:20:00,130373.9284,130541.1543,130049.9668,130516.0207
2025-04-19 00:25:00,130524.2648,130756.662,130394.3399,130424.6486
2025-04-19 00:30:00,130416.2113,130416.2113,130052.9451,130159.9691
2025-04-19 00:35:00,130137.6904,130263.7898,130010.039,130106.1162
2025-04-19 00:40:00,130161.2785,130161.2785,129468.5832,129558.7323
2025-04-19 00:45:00,129582.5566,129661.4207,129157.9193,129459.8781
2025-04-19 00:50:00,129484.5079,129661.2458,129256.644,129577.1736
2025-04-19 00:55:00,129598.5668,129764.4385,129172.5948,129172.5948
2025-04-19 01:00:00,129180.4504,129326.0687,129128.1185,129191.5549
2025-04-19 01:05:00,129180.722,129399.2263,129027.5871,129027.5871
2025-04-19 01:10:00,129039.9164,129039.9164,128331.5134,128356.4534
2025-04-19 01:15:00,128356.2711,128943.0291,128356.2711,128911.5209
2025-04-19 01:20:00,128904.1952,128971.2509,128461.3523,128524.1955
2025-04-19 01:25:00,128519.923,128534.2244,128259.1924,128281.9164
2025-04-19 01:30:00,128247.4091,128247.4091,127841.1091,128028.1926
2025-04-19 01:35:00,128081.3953,128412.6597,127996.093,128066.3636
2025-04-19 01:40:00,128045.8697,128469.8197,127966.0926,128228.7868
2025-04-19 01:45:00,128205.0937,128258.4504,127896.954,128146.348
2025-04-19 01:50:00,128082.9249,128294.3021,127786.6318,128261.82
2025-04-19 01:55:00,128217.5081,128340.6991,127975.5774,128220.1497
2025-04-19 02:00:00,128191.6279,128598.7841,128191.6279,128565.2253
2025-04-19 02:05:00,128510.5831,128742.0084,128339.6218,128690.1364
2025-04-19 02:10:00,128685.3988,128743.6172,128405.5116,128493.2826
2025-04-19 02:15:00,128520.1204,128575.828,128209.1424,128347.3016
2025-04-19 02:20:00,128338.3275,128723.069,128246.9649,128594.6654
2025-04-19 02:25:00,128565.0411,128565.0411,127827.0274,127827.0274
